"","LID","License Number","License Type","Status","Licensee","Premises","Premises Address","Premises Mailing Address","Premises Owner","Premises Manager","County","Municipality","Last Issue Date","Expiration Date","lon","lat"
"1807","110170","R1622","Restaurant (Liquor)","Safekeeping","2004 N FRONT STREET BAR INC","2004 N FRONT STREET BAR INC","2004 N FRONT ST, PHILADELPHIA PA 19122-1700","2004 N FRONT ST, PHILADELPHIA PA 19122-1700","2004 N FRONT LLC","LUIS SOSA","Philadelphia County","Philadelphia City","May 12,2025","Oct 31,2025",-75.1334025,39.9804173
"1808","69740","R7915","Restaurant (Liquor)","Safekeeping","DUMPLING FANTASY LLC","DUMPLING FANTASY LLC","1648-52 E PASSYUNK AVE, PHILADELPHIA PA 19148-1122","1648-52 E PASSYUNK AVE, PHILADELPHIA PA 19148-1122",NA,"SHAWN M DARRAGH","Philadelphia County","Philadelphia City","Apr 24,2025","Oct 31,2025",-75.164725,39.928944
"1809","123898","R7536","Restaurant (Liquor)","Safekeeping","JIMENEZ PROPERTY INVESTMENTS INC","JIMENEZ PROPERTY INVESTMENTS INC","1342 S 22ND  ST, PHILADELPHIA PA 19146","1342 S 22ND  ST, PHILADELPHIA PA 19146","JIMENEZ PROPERTY INVESTMENTS INC","ANTONIO JIMENEZ HERNANDEZ","Philadelphia County","Philadelphia City","Dec 19,2024","Oct 31,2025",-75.1810798,39.9347323
"1810","126135","E4384","Eating Place Retail Dispenser (Malt)","Pending","HANGRY JOE'S LLC","HANGRY JOE'S HOT CHICKEN","1422 W COLUMBIA AVE, PHILADELPHIA PA 19121","1422 W COLUMBIA AVE, PHILADELPHIA PA 19121",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2024",-75.2285285,39.9828238
"1811","128584","E4125","Eating Place Retail Dispenser (Malt)","Pending","TRINETRA INC","BI-RIGHT DELI","3218-20 RED LION RD, PHILADELPHIA PA 19114-1109","3218-20 RED LION RD, PHILADELPHIA PA 19114-1109",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2024",-74.9946168,40.0805667
"1812","130529","R296","Restaurant (Liquor)","Pending","SKYLAR & COMPANY LLC","SKYLAR & COMPANY LLC","2229 GRAYS FERRY AVE, PHILADELPHIA PA 19146-1136","2229 GRAYS FERRY AVE, PHILADELPHIA PA 19146-1136",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2025",-75.1795667,39.945119
"1813","129282","R101","Restaurant (Liquor)","Pending","600 SOUTH 3RD INC","TASTE TACO BAR","600-606 SOUTH 3RD ST, PHILADELPHIA PA 19147-2302","600-606 SOUTH 3RD ST, PHILADELPHIA PA 19147-2302",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2025",-75.147751,39.941289
"1814","130263","R4057","Restaurant (Liquor)","Pending","410-412 W GIRARD AVE LLC","410-412 W GIRARD AVE LLC","410-412 W GIRARD AVE, PHILADELPHIA PA 19123-1412","410-412 W GIRARD AVE, PHILADELPHIA PA 19123-1412",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2025",-75.1435349,39.9697765
"1815","128840","R155","Restaurant (Liquor)","Pending","RIDGE PETROLEUM LLC","RIDGE PETROLEUM LLC","8965 RIDGE AVE, PHILADELPHIA PA 19128","8965 RIDGE AVE, PHILADELPHIA PA 19128",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2024",-75.2406464,40.0702512
"1816","127082","R15560","Restaurant (Liquor)","Pending","DIAMOND LIL LLC","LILLIAN'S","1900 S 19TH ST, PHILADELPHIA PA 19145-2812","1900 S 19TH ST, PHILADELPHIA PA 19145-2812",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2025",-75.1774065,39.9278024
"1817","126290","D3706","Distributor (Malt)","Pending","3801 ML INC","3801 ML INC","3801 GERMANTOWN AVE, PHILADELPHIA PA 19140","3801 GERMANTOWN AVE, PHILADELPHIA PA 19140",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2024",-75.1512444,40.0110159
"1818","128094","R8621","Restaurant (Liquor)","Pending","MI VIDA EAST MARKET LLC","MI VIDA EAST MARKET LLC","34 S 11TH ST, PHILADELPHIA PA 19107-4912","996 MAINE AVE SW UNIT 222, WASHINGTON DC 20024",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2025",-75.158684,39.9508991
"1819","130573","D2333","Distributor (Malt)","Pending","56 CITY LINE BEER INC","56 CITY LINE BEER INC","5052 CITY AVE, PHILADELPHIA PA 19131-1441","5052 CITY AVE, PHILADELPHIA PA 19131-1441",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2025",-75.2314522,39.9986438
"1820","131096","R2334","Restaurant (Liquor)","Pending","PHO VIET HUONG INC","PHO VIET HUONG INC","2715 S FRONT ST UNIT 7, PHILADELPHIA PA 19148","2715 S FRONT ST UNIT 7, PHILADELPHIA PA 19148",NA,NA,"Philadelphia County","Philadelphia City",NA,"Oct 31,2025",-75.1496219,39.9130892
"1821","126882","AB58625","Alcohol Beverage","Active","GOOD FRIDAY BEVERAGE LLC","GOOD FRIDAY BEVERAGE LLC","3500 SCOTTS LN UNIT A12, PHILADELPHIA PA 19129-1836","2437 FEDERAL ST UNIT B, PHILADELPHIA PA 19146",NA,NA,"Philadelphia County","Philadelphia City","Jan 3,2025","Dec 31,2028",-75.1833325,40.008399
"1822","108720","AB52039","Alcohol Beverage","Active","MATELOT LLC","MATELOT","2155 CASTOR AVE, PHILADELPHIA PA 19134","3418 28TH ST #3R, ASTORIA NY 11106",NA,NA,"Philadelphia County","Philadelphia City","Apr 16,2025","Dec 31,2028",-75.0968494,39.9987797
"1823","120995","AE56200","Alcohol Tax-Exempt","Active","TEMPLE UNIVERSITY","TEMPLE UNIVERSITY, CENTER FOR METABOLIC DISEASE RESEARCH","3500 N BROAD ST, 1080A MERB, CMDR, PHILADELPHIA PA 19140-4106","3500 N BROAD ST, 1080A MERB, CMDR, PHILADELPHIA PA 19140-4106",NA,NA,"Philadelphia County","Philadelphia City","Sep 11,2024","Dec 31,2028",-75.1521703,40.0065587
"1824","109589","AL50315","Limited Distillery","Active","RECTIFIED SPIRITS LLC","RECTIFIED SPIRITS LLC","845 S 55TH ST STE 103, PHILADELPHIA PA 19143-3142","845 S 55TH ST STE 103, PHILADELPHIA PA 19143-3142","UNICITY PROPERTIES LLC","JOHN P LOGAN","Philadelphia County","Philadelphia City","Oct 24,2024","Dec 31,2025",-75.2330427,39.9459328
"1825","129814","AL60616","Limited Distillery","Active","W P PALMER DISTILLING CO","PALMER DISTILLING CO","220 KRAMS AVE, PHILADELPHIA PA 19127","220 KRAMS AVE, PHILADELPHIA PA 19127","EMILY M WOODRUFF REVOCABLE LIVING TRUST","WALTER P PALMER III","Philadelphia County","Philadelphia City","Mar 20,2025","Dec 31,2025",-75.2256382,40.0305802
"1826","95011","AN39553","Alcohol Non-Beverage","Active","SPARK THERAPEUTICS INC","ONE DREXEL PLAZA","3025 MARKET ST, PHILADELPHIA PA 19104","3025 MARKET ST, PHILADELPHIA PA 19104",NA,NA,"Philadelphia County","Philadelphia City","Jan 31,2025","Dec 31,2028",-75.1840564,39.9554712
"1827","83883","AN32452","Alcohol Non-Beverage","Active","FRONTIDA BIOPHARM INC","FRONTIDA BIOPHARM INC","1100 ORTHODOX  ST, PHILADELPHIA PA 19124-3131","1100 ORTHODOX  ST, PHILADELPHIA PA 19124-3131",NA,NA,"Philadelphia County","Philadelphia City","May 2,2025","Dec 31,2028",-75.0930527,40.0182834
"1828","101120","AN43982","Alcohol Non-Beverage","Active","SPIROVANT SCIENCES INC","SPIROVANT SCIENCES INC","3675 MARKET ST STE 101, PHILADELPHIA PA 19104-2897","3675 MARKET ST STE 101, PHILADELPHIA PA 19104-2897",NA,NA,"Philadelphia County","Philadelphia City","Sep 9,2024","Dec 31,2028",-75.1951199,39.9566741
"1829","93984","AN38784","Alcohol Non-Beverage","Active","WUXI APPTEC INC","WUXI APPTEC INC","4701 LEAGUE ISLAND BLVD, PHILADELPHIA PA 19112","4701 LEAGUE ISLAND BLVD, PHILADELPHIA PA 19112",NA,NA,"Philadelphia County","Philadelphia City","Feb 3,2025","Dec 31,2028",-75.1664109,39.8941478
"1830","48517","AR91","Airport Restaurant (Liquor)","Active","JACK DUGGAN'S PHL, INC.","JACK DUGGAN'S PHL, INC.","PHILADELPHIA INTERNATIONAL AIRPORT 8000 ESSINGTON AVE, PHILADELPHIA PA 19153","PHILADELPHIA INTERNATIONAL AIRPORT 8000 ESSINGTON AVE, PHILADELPHIA PA 19153","CITY OF PHILADELPHIA","ERIN ZWIERCAN","Philadelphia County","Philadelphia City","Aug 28,2024","Oct 31,2025",-75.2436987,39.8729797
"1831","128170","B59750","Bonded Warehouse (Liquor)","Active","COMMERCE SERVICES LLC","PHILAPORT DISTRIBUTION CENTER","3350 S 3RD ST, PHILADELPHIA PA 19148-5627","101 S KING ST, GLOUCESTER CITY NJ 08030-1947","PHILADELPHIA REGIONAL PORT AUTHORITY","MATTHEW D MARASCO","Philadelphia County","Philadelphia City","Dec 9,2024","Dec 31,2025",-75.1546621,39.9065094
"1832","35782","C6275","Club (Liquor)","Active","ANCIENT ORDER OF HIBERNIANS DIV 87 PORT RICHMOND","ANCIENT ORDER OF HIBERNIANS DIV 87 PORT RICHMOND","3524 E THOMPSON ST, PHILADELPHIA PA 19134","3524 E THOMPSON ST, PHILADELPHIA PA 19134","ANCIENT ORDER OF HIBERNIANS DIV 87 PORT RICHMOND","THOMAS WENGER","Philadelphia County","Philadelphia City","Aug 12,2024","Oct 31,2025",-75.0952995,39.9889184
"1833","3096","C1120","Club (Liquor)","Active","POLISH AMERICAN ASSN","POLISH AMERICAN ASSN","1455 S 28TH ST, PHILADELPHIA PA 19146","1455 S 28TH ST, PHILADELPHIA PA 19146","SANDYCO GROUP LLC","RUDY YAMIN","Philadelphia County","Philadelphia City","Oct 3,2024","Oct 31,2025",-75.1908294,39.9347151
"1834","856","CC1185","Catering Club (Liquor)","Active","THE PHILADELPHIA SOCIETY OF FREE LETTS","THE PHILADELPHIA SOCIETY OF FREE LETTS","531 N 7TH ST, PHILADELPHIA PA 19123-3501","531 N 7TH ST, PHILADELPHIA PA 19123-3501","THE PHILADELPHIA SOCIETY OF FREE LETTS","KARLIS BUDKEVICS","Philadelphia County","Philadelphia City","Sep 18,2024","Oct 31,2025",-75.1495097,39.9618142
"1835","682","CC705","Catering Club (Liquor)","Active","MAYFIELD SOCIAL CLUB","MAYFIELD SOCIAL CLUB","1219-29 ST JAMES ST 202-204 S CAMAC ST, PHILADELPHIA PA 19107-5403","1219-29 ST JAMES ST 202-204 S CAMAC ST, PHILADELPHIA PA 19107-5403","ESBERT LLC","MARTIN HENRY GILLISPIE","Philadelphia County","Philadelphia City","Sep 19,2024","Oct 31,2025",-75.161724,39.948375
"1836","111154","D1879","Distributor (Malt)","Active","B & C CLEARFIELD INC","B & C CLEARFIELD INC","2074-82 E CLEARFIELD ST, PHILADELPHIA PA 19134-3741","2074-82 E CLEARFIELD ST, PHILADELPHIA PA 19134-3741","CHHOUR XIAO MAN","XING ZHANG","Philadelphia County","Philadelphia City","Nov 8,2024","Oct 31,2025",-75.112421,39.991044
"1837","52909","D1099","Distributor (Malt)","Active","AVANI, INC.","AVANI, INC.","1440-42 FEDERAL ST, PHILADELPHIA PA 19146-3137","1440-42 FEDERAL ST, PHILADELPHIA PA 19146-3137","AVANI, INC.","GHANSHYAM PATEL","Philadelphia County","Philadelphia City","Sep 26,2024","Oct 31,2025",-75.1687811,39.9357367
"1838","104304","E2598","Eating Place Retail Dispenser (Malt)","Active","TORRESDALE PIZZA & BEER LLC","TORRESDALE PIZZA & BEER","6301 TORRESDALE AVE, PHILADELPHIA PA 19135-3303","6301 TORRESDALE AVE, PHILADELPHIA PA 19135-3303","JPR PROPERTY LLC","JAGTAR WALIA","Philadelphia County","Philadelphia City","Nov 1,2024","Oct 31,2025",-75.053453,40.0204326
"1839","107438","E33","Eating Place Retail Dispenser (Malt)","Active","OLYMPIA GYRO INC","OLYMPIA GYRO INC","1136 ARCH ST UNIT 436 & 488, PHILADELPHIA PA 19107","1136 ARCH ST UNIT 436 & 488, PHILADELPHIA PA 19107","READING TERMINAL MARKET CORPORATION","ATHANASIOS VOULGARIDIS","Philadelphia County","Philadelphia City","Aug 21,2024","Oct 31,2025",-75.1590984,39.9531593
"1840","43129","E2158","Eating Place Retail Dispenser (Malt)","Active","CELEBRE'S PIZZERIA, INC.","CELEBRE'S PIZZERIA","PACKER PARK SHPPG CTR 1536 PACKER AVE, PHILADELPHIA PA 19145-5407","PACKER PARK SHPPG CTR 1536 PACKER AVE, PHILADELPHIA PA 19145-5407",NA,"JAMES MARCELLA","Philadelphia County","Philadelphia City","Aug 5,2024","Oct 31,2025",-75.175324,39.9113855
"1841","106729","GA47430","Grain Alcohol","Active","MICHELE N CARRELLA","MICHELE N CARRELLA","773 S 8TH ST FRONT A, PHILADELPHIA PA 19147","773 S 8TH ST FRONT A, PHILADELPHIA PA 19147",NA,NA,"Philadelphia County","Philadelphia City","Jun 29,2021","Dec 31,2026",-75.1559404,39.9392701
"1842","108846","H53337","Hotel (Liquor)","Active","PENROSE BEVERAGE LLC","RADISSON PHILADELPHIA","2033 PENROSE AVE, PHILADELPHIA PA 19145-5623","141 US HWY 9 S, ENGLISHTOWN NJ 07726","VRAJ BRIG PA LLC","RAVI R SHETH","Philadelphia County","Philadelphia City","Apr 15,2025","Oct 31,2025",-75.1840018,39.9124434
"1843","70866","H6463","Hotel (Liquor)","Active","LVP AP AIRPORT HOLDING CORP","ALOFT PHILADELPHIA AIRPORT","4301 ISLAND AVE, PHILADELPHIA PA 19153-3256","4301 ISLAND AVE, PHILADELPHIA PA 19153-3256",NA,"CHERIE STEVELINE","Philadelphia County","Philadelphia City","Jan 29,2025","Oct 31,2025",-75.2337416,39.8910104
"1844","90954","I38764","Importer","Active","MILLSTONE SPIRITS GROUP LLC","MILLSTONE SPIRITS GROUP","1431 N CADWALLADER ST, PHILADELPHIA PA 19122-3703","1431 N CADWALLADER ST, PHILADELPHIA PA 19122-3703","CRANE ARTS LLC",NA,"Philadelphia County","Philadelphia City","Jun 24,2024","Jun 30,2025",-75.140758,39.9737236
"1845","118123","I57624","Importer","Active","GLOBAL IMPORT USA LLC","GLOBAL IMPORT USA LLC","5825 TACONY ST, PHILADELPHIA PA 19135-4309","5825 TACONY ST, PHILADELPHIA PA 19135-4309","NEWMAN & COMPANY INC",NA,"Philadelphia County","Philadelphia City","Jul 2,2024","Jun 30,2025",-75.0569892,40.0123071
"1846","108718","IA48623","Transporter for Hire Class A","Active","MATELOT LLC","MATELOT","2155 CASTOR AVE, PHILADELPHIA PA 19134","3418 28TH ST #3R, ASTORIA NY 11106",NA,NA,"Philadelphia County","Philadelphia City","Apr 16,2025","Dec 31,2025",-75.0968494,39.9987797
"1847","128512","IA59320","Transporter for Hire Class A","Active","K2R2 LOGISTICS LLC","K2R2 LOGISTICS LLC","3500 SCOTTS LANE C-01, PHILADELPHIA PA 19129-1836","3500 SCOTTS LANE C-01, PHILADELPHIA PA 19129-1836",NA,"DANIEL R RODRIGUEZ","Philadelphia County","Philadelphia City","Jan 2,2025","Dec 31,2025",-75.1833325,40.008399
"1848","25669","ID512","Importing Distributor (Malt)","Active","ANTONIO ORIGLIO INC","ANTONIO ORIGLIO INC","3000 MEETING HOUSE RD, PHILADELPHIA PA 19154-1027","3000 MEETING HOUSE RD, PHILADELPHIA PA 19154-1027","ORIGLIO PROPERTY HOLDING LP","DOMINIC ORIGLIO JR","Philadelphia County","Philadelphia City","Aug 23,2024","Oct 31,2025",-74.969591,40.1118975
"1849","66934","J178","Bailee For Hire","Active","SKY CHEFS INC","LSG SKY CHEFS","8401 ESCORT ST, PHILADELPHIA PA 19153-3826","8401 ESCORT ST, PHILADELPHIA PA 19153-3826",NA,NA,"Philadelphia County","Philadelphia City","Oct 21,2024","Dec 31,2025",-75.22959,39.885309
"1850","113101","LK53163","Limited Winery","Active","CIDER BELLY HARD CIDER LLC","CIDER BELLY HARD CIDER","8005 GERMANTOWN AVE, PHILADELPHIA PA 19118","8005 ANDERSON ST, PHILADELPHIA PA 19118","BOWMAN PROPERTIES LTD","MATTHEW T VENDEVILLE","Philadelphia County","Philadelphia City","Oct 30,2024","Dec 31,2025",-75.2007048,40.0710147
"1851","110161","P51814","Public Service (Liquor)","Active","COMMUTEAIR, LLC","COMMUTEAIR, LLC","PHILADELPHIA INTERNATIONAL AIRPORT 8000 ESSINGTON AVE, PHILADELPHIA PA 19153","24590 COUNTRY CLUB BLVD STE 200, NORTH OLMSTED OH 44070",NA,NA,"Philadelphia County","Philadelphia City","Mar 17,2025","Dec 31,2025",-75.2436987,39.8729797
"1852","48828","PV23","Public Venue Restaurant","Active","GLOBAL SPECTRUM LP","GLOBAL SPECTRUM LP","1776 N BROAD ST, PHILADELPHIA PA 19121-3406","1776 N BROAD ST, PHILADELPHIA PA 19121-3406",NA,"JOSEPH J SHERIDAN","Philadelphia County","Philadelphia City","Sep 24,2024","Oct 31,2025",-75.1585544,39.9798791
"1853","88252","PV36642","Public Venue Restaurant","Active","OVATIONS FOOD SERVICES LP","INDEPENDENCE VISITOR CENTER","1 N INDEPENDENCE MALL W, 6TH ST & MARKET ST, PHILADELPHIA PA 19106-1518","1 N INDEPENDENCE MALL W, 6TH ST & MARKET ST, PHILADELPHIA PA 19106-1518",NA,"NICOLAS V IOVANNONI","Philadelphia County","Philadelphia City","Jan 6,2025","Oct 31,2025",-75.1498852,39.9517414
"1854","88258","PV36640","Public Venue Restaurant","Active","OVATIONS FOOD SERVICES LP","NATIONAL CONSTITUTION CENTER","525 ARCH ST, PHILADELPHIA PA 19106-1514","525 ARCH ST, PHILADELPHIA PA 19106-1514",NA,"MIKE BORIS","Philadelphia County","Philadelphia City","Jan 7,2025","Oct 31,2025",-75.1488831,39.9540249
"1855","54977","PV75","Public Venue Restaurant","Active","ARAMARK SPORTS AND ENTERTAINMENT SERVICES LLC","LINCOLN FINANCIAL FIELD","1020 PATTISON AVE, PHILADELPHIA PA 19148-5307","1020 PATTISON AVE, PHILADELPHIA PA 19148-5307",NA,"RICHARD BROWN","Philadelphia County","Philadelphia City","Jul 24,2024","Oct 31,2025",-75.1669406,39.9012363
"1856","46126","R3861","Restaurant (Liquor)","Active","FADO PHILADELPHIA, INC.","FADO'","1500 LOCUST ST, PHILADELPHIA PA 19102-4327","1500 LOCUST ST, PHILADELPHIA PA 19102-4327",NA,"DANIELLE R CORBETT","Philadelphia County","Philadelphia City","Jul 10,2024","Oct 31,2025",-75.1668916,39.9483799
"1857","35518","R11468","Restaurant (Liquor)","Active","UISCE BEATHA, INC.","UISCE BEATHA, INC.","116-118-120 S 23RD ST, PHILADELPHIA PA 19103-4334","116-118-120 S 23RD ST, PHILADELPHIA PA 19103-4334",NA,"DANIEL BONNER","Philadelphia County","Philadelphia City","Jul 11,2024","Oct 31,2025",-75.1784826,39.9520339
"1858","48567","R7226","Restaurant (Liquor)","Active","JEM3, INC.","JEM3, INC.","2221 BRIDGE ST, PHILADELPHIA PA 19137-1321","2221 BRIDGE ST, PHILADELPHIA PA 19137-1321",NA,"SUZANNE MARTIN","Philadelphia County","Philadelphia City","Jul 16,2024","Oct 31,2025",-75.0691266,40.0100287
"1859","69138","R11226","Restaurant (Liquor)","Active","5248 RISING SUN INC","5248 RISING SUN INC","5246-48 RISING SUN AVE, PHILADELPHIA PA 19120-3530","5246-48 RISING SUN AVE, PHILADELPHIA PA 19120-3530",NA,"BUN EAP","Philadelphia County","Philadelphia City","Jul 31,2024","Oct 31,2025",-75.1188084,40.0301461
"1860","52019","R13735","Restaurant (Liquor)","Active","614 BLUE MOON, INC.","614 BLUE MOON, INC.","614 S 55TH ST, PHILADELPHIA PA 19143-2504","614 S 55TH ST, PHILADELPHIA PA 19143-2504",NA,"SOKEARIT RA","Philadelphia County","Philadelphia City","Oct 21,2024","Oct 31,2025",-75.2331398,39.9507595
"1861","71587","R93","Restaurant (Liquor)","Active","AMBRA RESTAURANT GROUP LLC","AMBRA RESTAURANT GROUP LLC","701 & 705 S 4TH ST 334 BAINBRIDGE ST, PHILADELPHIA PA 19147","701 & 705 S 4TH ST 334 BAINBRIDGE ST, PHILADELPHIA PA 19147","MICHAEL SAMSCHICK","CHRISTOPHER M D'AMBRO","Philadelphia County","Philadelphia City","Aug 2,2024","Oct 31,2025",NA,NA
"1862","65871","R3372","Restaurant (Liquor)","Active","J & L CORNER BAR INC","CORNER BAR","3066-68 RICHMOND ST, PHILADELPHIA PA 19134-5807","3066-68 RICHMOND ST, PHILADELPHIA PA 19134-5807",NA,"LOUISE SAVAGE","Philadelphia County","Philadelphia City","Aug 9,2024","Oct 31,2025",-75.1041495,39.9817697
"1863","116825","R9092","Restaurant (Liquor)","Active","RISTORANTE VITA, LLC","RISTORANTE VITA, LLC","261 S 17TH ST, PHILADELPHIA PA 19103-6232","145 FOX RD, MEDIA PA 19063-4816","LMT ASSOCIATES LLC","MASSIMO J BONI","Philadelphia County","Philadelphia City","Sep 12,2024","Oct 31,2025",-75.1693585,39.948019
"1864","51538","R9047","Restaurant (Liquor)","Active","CHHUONG, INC.","CHHUONG, INC.","2113 W DAUPHIN ST, PHILADELPHIA PA 19132-4814","2113 W DAUPHIN ST, PHILADELPHIA PA 19132-4814",NA,"CHHUONG NAM","Philadelphia County","Philadelphia City","Aug 1,2024","Oct 31,2025",-75.1679107,39.9896023
"1865","48832","R8447","Restaurant (Liquor)","Active","2615 P L INC","2615 P L INC","2615 CECIL B MOORE AVE, PHILADELPHIA PA 19121-2827","2615 CECIL B MOORE AVE, PHILADELPHIA PA 19121-2827",NA,"KAYLYN SOU","Philadelphia County","Philadelphia City","Jul 16,2024","Oct 31,2025",-75.1779081,39.9814583
"1866","127342","R6292","Restaurant (Liquor)","Active","BACK STREET FOOD & WINE CO LLC","BACK STREET FOOD & WINE CO LLC","254-256 S 12TH ST, PHILADELPHIA PA 19107-5638","254-256 S 12TH ST, PHILADELPHIA PA 19107-5638","MANNING STREET ASSOCIATES","JOHN J MARKOCKI","Philadelphia County","Philadelphia City","Jun 2,2025","Oct 31,2025",-75.161209,39.947061
"1867","84155","R15625","Restaurant (Liquor)","Active","CAMAC 255 CORP","CAMAC 255 CORP","255 S CAMAC ST & 1217 SPRUCE ST REAR, PHILADELPHIA PA 19107-5610","522 JOHNSTON  ST, PHILADELPHIA PA 19148-4813",NA,"TONY TSANG","Philadelphia County","Philadelphia City","Feb 6,2025","Oct 31,2025",-75.1616547,39.9469782
"1868","108077","R4073","Restaurant (Liquor)","Active","HN GOURMET INC","HN GOURMET INC","114 MARKET ST, PHILADELPHIA PA 19106-3006","114 MARKET ST, PHILADELPHIA PA 19106-3006","HMJS LLC","HIEP T NGUYEN","Philadelphia County","Philadelphia City","Aug 1,2024","Oct 31,2025",-75.1428032,39.9496605
"1869","120289","R3790","Restaurant (Liquor)","Active","THE GIANT COMPANY LLC","GIANT FOOD STORE #6549","1001-29 S BROAD ST  STE 11, PHILADELPHIA PA 19147","1149 HARRISBURG PIKE, CARLISLE PA 17013-1607","BW PROPERTY OWNER LLC","MICHAEL J MAHER","Philadelphia County","Philadelphia City","Apr 28,2025","Oct 31,2025",-75.1655887,39.937804
"1870","81990","R15653","Restaurant (Liquor)","Active","ENDLESS ROAD LLC","ENDLESS ROAD LLC","1624 N FRONT ST, PHILADELPHIA PA 19122-3202","1624 N FRONT ST, PHILADELPHIA PA 19122-3202",NA,"CEALLAIGH M CORBISHLEY","Philadelphia County","Philadelphia City","Mar 3,2025","Oct 31,2025",-75.1345047,39.9749606
"1871","67625","R11284","Restaurant (Liquor)","Active","BYUN SAT DO INC","BYUN SAT DO INC","6201 N FRONT ST UNIT 120, PHILADELPHIA PA 19120-1541","6201 N FRONT ST UNIT 120, PHILADELPHIA PA 19120-1541",NA,"JEONG SOL HWANG","Philadelphia County","Philadelphia City","Aug 12,2024","Oct 31,2025",-75.1175829,40.0453178
"1872","68949","R6598","Restaurant (Liquor)","Active","GRAN CAFFE L'AQUILA LP","GRAN CAFFE L'AQUILA LP","1716 CHESTNUT ST, PHILADELPHIA PA 19103-5120","1716 CHESTNUT ST, PHILADELPHIA PA 19103-5120",NA,"RICCARDO LONGO","Philadelphia County","Philadelphia City","Oct 15,2024","Oct 31,2025",-75.1695181,39.9512789
"1873","65092","R1028","Restaurant (Liquor)","Active","1536 INC","1536 INC","1536 E PASSYUNK AVE, PHILADELPHIA PA 19147-6332","1536 E PASSYUNK AVE, PHILADELPHIA PA 19147-6332",NA,"JORGE L. TORREZ, JR.","Philadelphia County","Philadelphia City","Sep 12,2024","Oct 31,2025",-75.163244,39.9302439
"1874","71339","R426","Restaurant (Liquor)","Active","LUCKY 13 UNLIMITED LLC","LUCKY 13 UNLIMITED LLC","4801-03 UMBRIA ST, PHILADELPHIA PA 19127-1916","4801-03 UMBRIA ST, PHILADELPHIA PA 19127-1916",NA,"HENRY NEWMAN","Philadelphia County","Philadelphia City","Sep 12,2024","Oct 31,2025",-75.2323698,40.0326407
"1875","105440","R1237","Restaurant (Liquor)","Active","5TH STREET LOUNGE PHILADELPHIA LLC","5TH STREET LOUNGE PHILADELPHIA LLC","5929-39 N 5TH ST, PHILADELPHIA PA 19120-1823","5929-39 N 5TH ST, PHILADELPHIA PA 19120-1823","5929 WAYNE CORPORATION","EARL J JOHNSON","Philadelphia County","Philadelphia City","Feb 11,2025","Oct 31,2025",-75.1290478,40.0418046
"1876","62158","R3180","Restaurant (Liquor)","Active","JET WINE BAR LLC","JET WINE BAR LLC","1525 SOUTH ST, PHILADELPHIA PA 19146-1635","1525 SOUTH ST, PHILADELPHIA PA 19146-1635",NA,"NICKOLAS J BAITZEL","Philadelphia County","Philadelphia City","Mar 6,2025","Oct 31,2025",-75.1680206,39.9440591
"1877","38979","R15543","Restaurant (Liquor)","Active","4511 M. & T., INC.","4511 M. & T., INC.","4511-13 BALTIMORE AVE, PHILADELPHIA PA 19143-2115","4511-13 BALTIMORE AVE, PHILADELPHIA PA 19143-2115",NA,"WOUBSHET GEBREAMANUEL","Philadelphia County","Philadelphia City","Sep 5,2024","Oct 31,2025",-75.2135647,39.9492153
"1878","117237","R4564","Restaurant (Liquor)","Active","YUHIRO FISHTOWN SUSHI INC","YUHIRO FISHTOWN SUSHI INC","2146 E SUSQUEHANNA AVE, PHILADELPHIA PA 19125-2064","2146 E SUSQUEHANNA AVE, PHILADELPHIA PA 19125-2064","LIBBY GOODMAN","XIABING CHEN","Philadelphia County","Philadelphia City","Sep 25,2024","Oct 31,2025",-75.1298355,39.9798258
"1879","30168","R5312","Restaurant (Liquor)","Active","BALA INN, INC.","BALA INN, INC.","5004 CITY AVE, PHILADELPHIA PA 19131-1414","PO Box 28178, PHILADELPHIA PA 19131-8178",NA,"CYNTHIA BORISH","Philadelphia County","Philadelphia City","Nov 18,2024","Oct 31,2025",-75.2285098,40.0000378
"1880","110642","R3221","Restaurant (Liquor)","Active","SOLAR MYTH LLC","SOLAR MYTH LLC","1131 S BROAD ST, PHILADELPHIA PA 19147-4434","1131 S BROAD ST, PHILADELPHIA PA 19147-4434","FRANK DEL BORELLO","MARK A CHRISTMAN","Philadelphia County","Philadelphia City","Oct 10,2024","Oct 31,2025",-75.1665541,39.9368353
"1881","102686","R7026","Restaurant (Liquor)","Active","ARTESANO GALLERY LLC","ARTESANO GALLERY LLC","107-109 GREEN LN &  4457 MAIN ST, PHILADELPHIA PA 19127","107-109 GREEN LN &  4457 MAIN ST, PHILADELPHIA PA 19127","4446-4450 CRESSON STREET LLC","JAIME KAPLAN","Philadelphia County","Philadelphia City","Nov 7,2024","Oct 31,2025",NA,NA
